Ledu/umd/cs/findbugs/gui2/AbstractSwingGuiCallback;.getProgressMonitorInputStream(Ljava/io/InputStream;ILjava/lang/String;)Ljava/io/InputStream;#pmin,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/AbstractSwingGuiCallback.java;,VariableName,pmin,"public InputStream getProgressMonitorInputStream(InputStream in, int length, String msg) {
        ProgressMonitorInputStream pmin = new ProgressMonitorInputStream(parent, msg, in);
        ProgressMonitor pm = pmin.getProgressMonitor();",pmin,progress monitor input
Ledu/umd/cs/findbugs/gui2/BugLoader;.doAnalysis(Ledu/umd/cs/findbugs/Project;Ledu/umd/cs/findbugs/FindBugsProgress;)Ledu/umd/cs/findbugs/BugCollection;|Ljava/io/IOException;|Ljava/lang/InterruptedException;#fb,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/BugLoader.java;,VariableName,fb,"StringWriter stringWriter = new StringWriter();
        BugCollectionBugReporter pcb = new BugCollectionBugReporter(p, new PrintWriter(stringWriter, true));
        pcb.setPriorityThreshold(Priorities.NORMAL_PRIORITY);
        IFindBugsEngine fb = createEngine(p, pcb);
        fb.setUserPreferences(getUserPreferences());
        fb.setProgressCallback(progressCallback);
        fb.setProjectName(p.getProjectName());",fb,find bugs
Ledu/umd/cs/findbugs/gui2/BugLoader;.loadBugs(Ledu/umd/cs/findbugs/gui2/MainFrame;Ledu/umd/cs/findbugs/Project;Ljava/io/File;)Ledu/umd/cs/findbugs/SortedBugCollection;#col,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/BugLoader.java;,VariableName,col,"   JOptionPane.showMessageDialog(mainFrame, ""Unable to read "" + source);
            return null;
        }
        SortedBugCollection col = new SortedBugCollection(project);
        try {
            col.readXML(source);
            initiateCommunication(col);
            if (col.hasDeadBugs()) {",col,collection
Ledu/umd/cs/findbugs/gui2/BugSet;.setAsRootAndCache(Ledu/umd/cs/findbugs/gui2/BugSet;)V#bs#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/BugSet.java;,ParameterName,bs,"/**
     * Sets the BugSet passed in to be the mainBugSet, this should always match
     * up with the data set in the BugTreeModel
     *
     * @param bs
     */
    static void setAsRootAndCache(BugSet bs) {
        mainBugSet = bs;
        bs.sortList();
        bs.cacheSortables();",bs,bugset
Ledu/umd/cs/findbugs/gui2/BugTreeModel;.getChildCount(Ljava/lang/Object;)I#a,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/BugTreeModel.java;,VariableName,a,"if (!(o instanceof BugAspects)) {
            return 0;
        }

        BugAspects a = (BugAspects) o;

        if (st.getOrderBeforeDivider().size() == 0 && a.size() == 0) {
            // the root
            // and we
            // aren't
            // sorting
            // by
            // anything
            return bugSet.size();
        }",a,aspects
Ledu/umd/cs/findbugs/gui2/CloudCommentsPane;.updateBugCommentsView()V#txt,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/CloudCommentsPane.java;,VariableName,txt,"setCanAddComments(false, true);
        CommentInfo commentInfo = new CommentInfo().invoke();
        boolean sameText = commentInfo.isSameText();
        String txt = commentInfo.getTxt();
        if (!sameText) {
            txt = """";
        }",txt,text
Ledu/umd/cs/findbugs/gui2/CloudCommentsPane;.commentBoxClicked()V#commentInfo,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/CloudCommentsPane.java;,VariableName,commentInfo,"    return;
        }
        setCanAddComments(false, true);
        CommentInfo commentInfo = new CommentInfo().invoke();
        boolean sameText = commentInfo.isSameText();
        String txt = commentInfo.getTxt();
        if (!sameText) {",info,information
Ledu/umd/cs/findbugs/gui2/FBDialog;.(Ljava/awt/Dialog;)V#d#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/FBDialog.java;,ParameterName,d,"public FBDialog(Frame f) {
        super(f);
    }

    public FBDialog(Dialog d) {
        super(d);
    }",d,dialog
Ledu/umd/cs/findbugs/gui2/FBDialog;.setFontSizeHelper([Ljava/awt/Component;F)V#0#comp,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/FBDialog.java;,VariableName,comp,"if (comps.length <= 0) {
            return;
        }

        for (Component comp : comps) {
            comp.setFont(comp.getFont().deriveFont(size));
            if (comp instanceof Container) {
                setFontSizeHelper(((Container) comp).getComponents(), size);",comp,component
Ledu/umd/cs/findbugs/gui2/FilterFactory;.makeMatcher(Ledu/umd/cs/findbugs/gui2/BugAspects$SortableValue;)Ledu/umd/cs/findbugs/filter/Matcher;#sv#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/FilterFactory.java;,ParameterName,sv,"private static Matcher makeMatcher(SortableValue sv) {
        Sortables s = sv.key;
        String value = sv.value;
        switch (s) {",sv,sortable value
Ledu/umd/cs/findbugs/gui2/MainFrame$MyGuiCallback;.(Ledu/umd/cs/findbugs/gui2/MainFrame;)V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrame.java;,MethodName,MyGuiCallback," private final static String WINDOW_MODIFIED = ""windowModified"";

    public static final boolean USE_WINDOWS_LAF = false;

    private static MainFrame instance;

    private final MyGuiCallback guiCallback = new MyGuiCallback();

    private BugCollection bugCollection;

    private BugAspects currentSelectedBugAspects;

    private volatile Project curProject = new Project();",gui,graphical user interface
Ledu/umd/cs/findbugs/gui2/MainFrame;.updateProjectAndBugCollection(Ledu/umd/cs/findbugs/BugCollection;)V#0#bs,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrame.java;,VariableName,bs,"void updateProjectAndBugCollection(BugCollection bugCollection) {

        if (bugCollection != null) {
            displayer.clearCache();
            BugSet bs = new BugSet(bugCollection);
            // Dont clear data, the data's correct, just get the tree off the
            // listener lists.
            BugTreeModel model = (BugTreeModel) mainFrameTree.getTree().getModel();",bs,bugset
Ledu/umd/cs/findbugs/gui2/MainFrameLoadSaveHelper;.save()V#sFile,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrameLoadSaveHelper.java;,VariableName,sFile," if (!mainFrame.canNavigateAway()) {
            return;
        }
        File sFile = mainFrame.getSaveFile();
        assert sFile != null;

        SaveReturn result = SaveReturn.SAVE_ERROR;",s,save
Ledu/umd/cs/findbugs/gui2/MainFrameMenu;.setViewMenu()V#2#0#rbMenuItem,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrameMenu.java;,VariableName,rbMenuItem,"ButtonGroup rankButtonGroup = new ButtonGroup();
        for (final ViewFilter.RankFilter r : ViewFilter.RankFilter.values()) {
            JRadioButtonMenuItem rbMenuItem = new JRadioButtonMenuItem(r.toString());
            rankButtonGroup.add(rbMenuItem);
            if (r == ViewFilter.RankFilter.ALL) {
                rbMenuItem.setSelected(true);",rb,radio button
Ledu/umd/cs/findbugs/gui2/MainFrameMenu$16825;.actionPerformed(Ljava/awt/event/ActionEvent;)V#evt#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrameMenu.java;,ParameterName,evt,"        public void actionPerformed(ActionEvent evt) {
            JTextComponent text = getTextComponent(evt);

            if (text == null) {
                return;",evt,event
Ledu/umd/cs/findbugs/gui2/MainFrameMenu;.setViewMenu()V#evalButtonGroup,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrameMenu.java;,VariableName,evalButtonGroup," }
            viewMenu.addSeparator();
        }

        ButtonGroup evalButtonGroup = new ButtonGroup();
        for (final ViewFilter.CloudFilter r : ViewFilter.CloudFilter.values()) {
            if (cloud != null && !r.supported(cloud)) {
                continue;",eval,evaluation
Ledu/umd/cs/findbugs/gui2/OSXAdapter;.handleQuit(LApplicationEvent;)V#ae#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/OSXAdapter.java;,ParameterName,ae,"// implemented handler methods. These are basically hooks into
    // existing functionality from the main app, as if it came
    // over from another platform.

    @Override
    public void handleAbout(ApplicationEvent ae) {
        if (mainApp != null) {
            ae.setHandled(true);
            // We need to invoke modal About Dialog asynchronously",ae,application event
Ledu/umd/cs/findbugs/gui2/PreferencesFrame;.TAB_MIN)I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/PreferencesFrame.java;,FieldName,TAB_MIN,"public class PreferencesFrame extends FBDialog {
    private static final Logger LOGGER = Logger.getLogger(PreferencesFrame.class.getName());

    private static final int TAB_MIN = 1;
    private static final int TAB_MAX = 20;

    private static final int FONT_MIN = 10;
    private static final int FONT_MAX = 99;",min,minimum
Ledu/umd/cs/findbugs/gui2/PreferencesFrame$MatchBox;.(Ljava/lang/String;Ledu/umd/cs/findbugs/filter/Matcher;)V#m#0#1,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/PreferencesFrame.java;,ParameterName,m,"private static class MatchBox extends JCheckBox {
        Matcher m;

        MatchBox(String text, Matcher m) {
            super(text);
            this.m = m;
        }",m,matcher
Ledu/umd/cs/findbugs/gui2/SorterTableColumnModel;.makeTableColumn(ILedu/umd/cs/findbugs/gui2/Sortables;)Ljavax/swing/table/TableColumn;#temp,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/SorterTableColumnModel.java;,VariableName,temp,"private TableColumn makeTableColumn(int x, Sortables c) {
        TableColumn tc = new TableColumn(x);
        FBTableCellRenderer temp = new FBTableCellRenderer();
        tc.setHeaderRenderer(temp);
        tc.setIdentifier(c);
        tc.setHeaderValue(c);",temp,temporary
Ledu/umd/cs/findbugs/gui2/SorterTableColumnModel;.([Ledu/umd/cs/findbugs/gui2/Sortables;)V#0#0#tc,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/SorterTableColumnModel.java;,VariableName,tc," shown.add(c);
            TableColumn tc = makeTableColumn(x, c);
            columnList.add(tc);
            for (TableColumnModelListener l : watchers) {
                l.columnAdded(new TableColumnModelEvent(this, x, x));
            }",tc,table column
Ledu/umd/cs/findbugs/gui2/SorterTableColumnModel;.setSelectionModel(Ljavax/swing/ListSelectionModel;)V#arg0#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/SorterTableColumnModel.java;,ParameterName,arg0,"    public void addColumn(TableColumn arg0) {
        throw new UnsupportedOperationException(""Can't change sorter table columns using addColumn"");
    }
",arg,argument
Ledu/umd/cs/findbugs/I18N$DesignationKeyComparator;.compare(Ljava/lang/String;Ljava/lang/String;)I#catDiff,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/I18N.java;,VariableName,catDiff,"public int compare(String lKey, String rKey) {
            int lCat = categoryOf(lKey);
            int catDiff = lCat - categoryOf(rKey);
            if (catDiff != 0 || lCat != 0) {
                return catDiff;
            }",diff,difference
Ledu/umd/cs/findbugs/jaif/JAIFParser;.readType()Ljava/lang/String;|Ljava/io/IOException;|Ledu/umd/cs/findbugs/jaif/JAIFSyntaxException;#buf,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/jaif/JAIFParser.java;,VariableName,buf,"private String readCompoundName() throws IOException, JAIFSyntaxException {
        StringBuilder buf = new StringBuilder();

        boolean firstToken = true;

        while (true) {
            JAIFToken t = scanner.nextToken();",buf,buffer
Ledu/umd/cs/findbugs/jaif/JAIFScanner;.isHorizWhitespace(C)Z#c#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/jaif/JAIFScanner.java;,ParameterName,c,"    private boolean isHorizWhitespace(char c) {
        return c == ' ' || c == '\t';
    }
",c,char
Ljava/lang/Math;.sqrt(D)D,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/log/Profiler.java;,MethodName,sqrt,"long totalSquareMicros = totalSquareMicroseconds.get();
            long averageSquareMicros = totalSquareMicros / callCount;
            long timeVariance = averageSquareMicros - averageTimeMicros * averageTimeMicros;
            long timeStandardDeviation = (long) Math.sqrt(timeVariance);
            if (timeMillis > 10) {
                xmlOutput.startTag(""ClassProfile"");",sqrt,square root
Ledu/umd/cs/findbugs/log/Profiler$Filter;.accepts(Ledu/umd/cs/findbugs/log/Profiler$Profile;)Z#p#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/log/Profiler.java;,ParameterName,p,"        public ClassNameComparator(Profiler p) {
            this.profiler = p;
        }",p,profile
Ledu/umd/cs/findbugs/log/Profiler$Profile;.writeXML(Ledu/umd/cs/findbugs/xml/XMLOutput;)V|Ljava/io/IOException;#timeMillis,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/log/Profiler.java;,VariableName,timeMillis," long time = totalTime.get();
            int callCount = totalCalls.get();
            long maxTimeMicros = TimeUnit.MICROSECONDS.convert(maxTime.get(), TimeUnit.NANOSECONDS);
            long timeMillis = TimeUnit.MILLISECONDS.convert(time, TimeUnit.NANOSECONDS);
            long timeMicros = TimeUnit.MICROSECONDS.convert(time, TimeUnit.NANOSECONDS);

            long averageTimeMicros = timeMicros / callCount;
            long totalSquareMicros = totalSquareMicroseconds.get();",millis,milliseconds
Ledu/umd/cs/findbugs/OpcodeStack;.handleDup2X2()V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/OpcodeStack.java;,MethodName,handleDup2X2,"private void handleDup2X2() {
        Item it = pop();
        Item it2 = pop();

        if (it.isWide()) {",dup,duplicate
Ledu/umd/cs/findbugs/OpcodeStack;.nullSafeSize(Ljava/util/Collection<*>;)I#c#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/OpcodeStack.java;,ParameterName,c,"    int nullSafeSize(@CheckForNull Collection<?> c) {
        if (c == null) {
            return 0;
        }
        return c.size();
    }",c,collection
Ledu/umd/cs/findbugs/Plugin;.getAllPluginsURIs()Ljava/util/Set<Ljava/net/URI;>;#0#0#0#uri,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/Plugin.java;,VariableName,uri,"for (Plugin plugin : plugins) {

            try {
                URI uri = plugin.getPluginLoader().getURL().toURI();
                uris.add(uri);
            } catch (URISyntaxException e) {",uri,uniform resource identifier
Ledu/umd/cs/findbugs/Plugin;.loadCustomPlugin(Ljava/io/File;Ledu/umd/cs/findbugs/Project;)Ledu/umd/cs/findbugs/Plugin;|Ledu/umd/cs/findbugs/PluginException;#f#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/Plugin.java;,ParameterName,f,"/**
     * Loads the given plugin and enables it for the given project.
     */
    public static Plugin loadCustomPlugin(File f, @CheckForNull Project project)
            throws PluginException {
        URL urlString;",f,file
Ledu/umd/cs/findbugs/PluginLoader;.addClassPathFromManifest(Ljava/net/URL;Ljava/util/List<Ljava/net/URL;>;Ljava/util/jar/Manifest;)V|Ljava/net/MalformedURLException;#mf#0#2,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PluginLoader.java;,ParameterName,mf,"private static void addClassPathFromManifest(@Nonnull URL url, @Nonnull List<URL> urls,
            @Nonnull Manifest mf) throws MalformedURLException {
        Attributes atts = mf.getMainAttributes();
        if (atts == null)  {",mf,manifest
Ledu/umd/cs/findbugs/PluginLoader;.loadPluginComponents()V|Ledu/umd/cs/findbugs/PluginException;#1#0#2#0#requireJRE,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PluginLoader.java;,VariableName,requireJRE,"String speed = detectorNode.valueOf(""@speed"");
                String disabled = detectorNode.valueOf(""@disabled"");
                String reports = detectorNode.valueOf(""@reports"");
                String requireJRE = detectorNode.valueOf(""@requirejre"");
                String hidden = detectorNode.valueOf(""@hidden"");
                if (speed == null || speed.length() == 0) {
                    speed = ""fast"";",jre,java runtime environment
Ledu/umd/cs/findbugs/PluginLoader;.parseDocument(Ljava/io/InputStream;)LDocument;|LDocumentException;#0#0#d,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PluginLoader.java;,VariableName,d," Reader r = UTF8.bufferedReader(in);
        try {
            SAXReader reader = new SAXReader();
            Document d = reader.read(r);
            return d;
        } finally {
            Util.closeSilently(r);",d,document
Ledu/umd/cs/findbugs/DetectorFactory;.setDetailHTML(Ljava/lang/String;)V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PluginLoader.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/DetectorFactory.java;,MethodName,setDetailHTML,"        buf.append(""<HTML><HEAD><TITLE>Detector Description</TITLE></HEAD><BODY>\n"");
                buf.append(detailHTML);
                buf.append(""</BODY></HTML>\n"");
                factory.setDetailHTML(buf.toString());
            }
        } catch (ClassNotFoundException e) {",html,hypertext markup language
Ljava/net/HttpURLConnection;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PluginLoader.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/updates/UpdateChecker.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/cloud/username/WebCloudNameLookup.java;,ClassName,HttpURLConnection,"URLConnection connection = url.openConnection();
                        String contentType = connection.getContentType();
                        DetectorFactoryCollection.jawsDebugMessage(""contentType : "" + contentType);
                        if (connection instanceof HttpURLConnection) {
                            ((HttpURLConnection) connection).disconnect();
                        }
                        loadInitialPlugin(url, true, false);
                    } catch (IOException e) {",http,hypertext transfer protocol
Ledu/umd/cs/findbugs/Project;.write(Ljava/lang/String;ZLjava/lang/String;)V|Ljava/io/IOException;#0#0#2#auxClasspathEntry,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/Project.java;,VariableName,auxClasspathEntry," writer.println(AUX_CLASSPATH_ENTRIES_KEY);
            for (String auxClasspathEntry : auxClasspathEntryList) {
                if (useRelativePaths) {
                    auxClasspathEntry = convertToRelative(auxClasspathEntry, relativeBase);",aux,auxiliary
Ledu/umd/cs/findbugs/ProjectStats;.transformSummaryToHTML(Ljava/io/Writer;)V|Ljava/io/IOException;|Ljavax/xml/transform/TransformerException;#xslInputStream,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ProjectStats.java;,VariableName,xslInputStream,"reportSummary(summaryOut);

        StreamSource in = new StreamSource(new ByteArrayInputStream(summaryOut.toByteArray()));
        StreamResult out = new StreamResult(htmlWriter);
        InputStream xslInputStream = this.getClass().getClassLoader().getResourceAsStream(""summary.xsl"");
        if (xslInputStream == null) {",xsl,extensible stylesheet language
[I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ProjectStats.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/detect/DuplicateBranches.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/SourceFile.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/graph/StronglyConnectedComponents.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/LockSet.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/SorterTableColumnModel.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/BytecodeScanner.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/FindBugs2.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/cloud/AbstractCloud.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PackageStats.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/NoOpFindBugsProgress.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/graph/AbstractDepthFirstSearch.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/NewFilterFrame.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/TextUIProgressCallback.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/util/EditDistance.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/Path.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/vna/ValueNumberFactory.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/detect/FindDeadLocalStores.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/Churn.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SwitchHandler.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/OpcodeStack.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/graph/VisitationTimeComparator.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/FindBugsProgress.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/detect/FindInconsistentSync2.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/deref/UnconditionalValueDerefAnalysis.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrameMenu.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/MineBugHistory.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/SignatureParser.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/visitclass/DismantleBytecode.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/tools/ComparePerfomance.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/util/ProfilingMapCache.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/detect/DumbMethods.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/engine/ClassParserUsingASM.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/AnalyzingDialog.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/engine/AbstractMethodVisitor.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/BugTreeModel.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/gui2/MainFrameTree.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/detect/InfiniteLoop.java;,ClassName,int[],"   private static final boolean OMIT_PACKAGE_STATS = SystemProperties.getBoolean(""findbugs.packagestats.omit"");

    private final SortedMap<String, PackageStats> packageStatsMap;

    private final int[] totalErrors = new int[] { 0, 0, 0, 0, 0 };

    private int totalClasses;

    private int referencedClasses;",int,integer
Ledu/umd/cs/findbugs/PropertyBundle;.getOSDependentProperty(Ljava/lang/String;)Ljava/lang/String;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PropertyBundle.java;,MethodName,getOSDependentProperty," /**
     * @param name
     *            property name
     * @return string value (or null if the property does not exist)
     */
    public String getOSDependentProperty(String name) {
        String osDependentName = name + SystemProperties.OS_NAME;
        String value = getProperty(osDependentName);
        if (value != null) {",os,operating system
