Lorg/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane;.(Lorg/pdfsam/ui/dashboard/preference/PreferenceBrowsableDirectoryField;Lorg/pdfsam/ui/dashboard/preference/PreferenceBrowsableFileField;Lorg/pdfsam/ui/dashboard/preference/PreferenceCheckBox;Lorg/pdfsam/ui/dashboard/preference/PreferenceCheckBox;)V#workigDirPane,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane.java;,VariableName,,,,,,,,ClassName:HBox;,ClassName:PreferenceWorkspacePane;,ParameterName:workingDirectory;MethodName:helpIcon;ClassName:HBox;VariableName:i18n;MethodName:i18n;,,,,MethodName:PreferenceWorkspacePane;,,workigDirPane,dir,directory
Lorg/pdfsam/sound/PlaySoundController;.playSound(Ljava/lang/String;)V#soundURI#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/sound/PlaySoundController.java;,ParameterName,,,,,,,,ClassName:String;,,,,,,MethodName:playSound;,FieldName:okSoundURI;FieldName:errorSoundURI;,soundURI,uri,uniform resource identifier
Lorg/pdfsam/support/validation/PositiveIntRangeStringValidator;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/support/validation/PositiveIntRangeStringValidator.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/support/validation/Validators.java;,ClassName,,,ClassName:PositiveIntegerStringValidator;,ClassName:Validator<String>;,MethodName:isValid;MethodName:PositiveIntRangeStringValidator;,FieldName:lower;FieldName:upper;,Validates that the input string is a valid positive integer in the given range author Andrea Vacondio;,,,,,,,,,PositiveIntRangeStringValidator,int,integer
Lorg/pdfsam/ui/commons/ShowPdfDescriptorRequest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/SummaryTabTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/ShowPdfDescriptorRequestTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/InfoStageController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/single/SingleSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/ShowPdfDescriptorRequest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/KeywordsTab.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/multiple/SelectionTableTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/single/SingleSelectionPaneTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/InfoStageTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/SummaryTab.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/KeywordsTabTest.java;,ClassName,,,,,MethodName:getDescriptor;MethodName:ShowPdfDescriptorRequest;,FieldName:descriptor;,Request to display to the user the given document descriptor author Andrea Vacondio;,,,,,,,,,ShowPdfDescriptorRequest,pdf,portable document format
Lorg/sejda/model/input/PdfMergeInput;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/test/java/org/pdfsam/merge/MergeParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/test/java/org/pdfsam/merge/MergeSelectionPaneTest.java;,ClassName,,,,,,,,,,,,,,,,PdfMergeInput,pdf,portable document format
Ljava/lang/Runtime;.maxMemory()J,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/about/AboutDashboardPane.java;,MethodName,,,,,,,,ClassName:long;,,VariableName:memory;,MethodName:i18n;,ParameterName:value;,,,,maxMemory,max,maximum
Lorg/pdfsam/ui/banner/NewsButton;.anim)Ljavafx/animation/Timeline;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/banner/NewsButton.java;,FieldName,,,,,,,,ClassName:Timeline;,ClassName:NewsButton;,ClassName:Animations;MethodName:shake;,,,,,,anim,anim,animations
Lorg/pdfsam/ui/info/InfoPane;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/InfoStage.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/InfoPane.java;,ClassName,,,ClassName:TabPane;,,MethodName:InfoPane;,,Panel showing a pdf document information like author creator etc author Andrea Vacondio;,,,,,,,,,InfoPane,info,information
Lorg/pdfsam/ui/dialog/OpenWithDialogTest;.singleArg()V|Ljava/io/IOException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/OpenWithDialogTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:OpenWithDialogTest;,,,,,,,singleArg,arg,argument
Lorg/pdfsam/ui/selection/multiple/LoadingColumnTest;.lambda$0(Lorg/pdfsam/pdf/PdfDescriptorLoadingStatus;)V#s#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/multiple/LoadingColumnTest.java;,VariableName,,,,,,,,ClassName:PdfDescriptorLoadingStatus;,ClassName:LoadingColumnTest;,,MethodName:getTextValue;,ParameterName:item;,,MethodName:getTextValue;,,s,s,status
Lorg/pdfsam/ui/io/PdfVersionCombo;.lambda$0(Lorg/sejda/model/pdf/PdfVersion;)Z#v#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java;,VariableName,,,,,,,,ClassName:PdfVersion;,ClassName:PdfVersionCombo;,,,,,MethodName:PdfVersionCombo;,,v,v,version
Lorg/pdfsam/pdf/PdfDocumentDescriptorTest;.victimNoPwd)Lorg/pdfsam/pdf/PdfDocumentDescriptor;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/pdf/PdfDocumentDescriptorTest.java;,FieldName,,,,,,,,ClassName:PdfDocumentDescriptor;,ClassName:PdfDocumentDescriptorTest;,MethodName:newDescriptorNoPassword;FieldName:file;ClassName:PdfDocumentDescriptor;,,,,,,victimNoPwd,pwd,password
Lorg/pdfsam/ui/banner/NewsButton;.onShowNewsPanel(Lorg/pdfsam/news/ShowNewsPanelRequest;)V#req#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/banner/NewsButton.java;,ParameterName,,,,,,,,ClassName:ShowNewsPanelRequest;,,,,,,MethodName:onShowNewsPanel;,,req,req,request
Lorg/pdfsam/ui/support/CircularObservableList;.addAll(ILjava/util/Collection<+TE;>;)Z#retVal,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/support/CircularObservableList.java;,VariableName,,,,,,,,ClassName:boolean;,ClassName:CircularObservableList;,ParameterName:index;MethodName:addAll;ParameterName:c;VariableName:wrapped;,,,,MethodName:addAll;,,retVal,val,value
Lorg/pdfsam/splitbysize/SplitOptionsPaneTest;.restoreState()V|Ljava/lang/Exception;#mega,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/test/java/org/pdfsam/splitbysize/SplitOptionsPaneTest.java;,VariableName,,,,,,,,ClassName:SizeUnitRadio;,ClassName:SplitOptionsPaneTest;,VariableName:MEGABYTE;ClassName:SizeUnit;MethodName:find;MethodName:symbol;,,,,MethodName:restoreState;,,mega,mega,megabyte
Lorg/pdfsam/ui/selection/multiple/SelectionTable;.lambda$44(Ljavafx/scene/control/TableRow;)Z#r#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;,VariableName,,,,,,,,ClassName:TableRow<SelectionTableRowData>;,ClassName:SelectionTable;,VariableName:toDrop;,,,,MethodName:initDragAndDrop;,,r,r,row
Lorg/pdfsam/PdfsamApp;.openUrl(Lorg/pdfsam/ui/commons/OpenUrlRequest;)V#0#1#npe,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/PdfsamApp.java;,VariableName,,,,,,,,ClassName:NullPointerException;,ClassName:PdfsamApp;,,,,,MethodName:openUrl;,,npe,npe,null pointer exception
Lorg/pdfsam/module/ModuleDescriptorBuilder;.supportURL(Ljava/lang/String;)Lorg/pdfsam/module/ModuleDescriptorBuilder;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/test/DefaultPriorityTestModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/module/ModuleDescriptorBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/module/ModuleDescriptorBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java;,MethodName,,,,,,,,ClassName:ModuleDescriptorBuilder;,ClassName:ModuleDescriptorBuilder;,FieldName:descriptor;VariableName:victim;FieldName:descriptor;FieldName:descriptor;FieldName:descriptor;FieldName:descriptor;FieldName:descriptor;FieldName:descriptor;FieldName:descriptor;,,,ParameterName:supportURL;,,,supportURL,url,uniform resource locator
Lorg/pdfsam/ui/selection/single/SingleSelectionPaneTest;.tmpFolder)Lorg/junit/rules/TemporaryFolder;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/single/SingleSelectionPaneTest.java;,FieldName,,,,,,,,ClassName:TemporaryFolder;,ClassName:SingleSelectionPaneTest;,ClassName:TemporaryFolder;VariableName:input;VariableName:input;,,,,,,tmpFolder,tmp,temporary
Lorg/pdfsam/support/LocaleKeyValueItemTest;.equalsAndHashCodes()V#diff,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/LocaleKeyValueItemTest.java;,VariableName,,,,,,,,ClassName:LocaleKeyValueItem;,ClassName:LocaleKeyValueItemTest;,VariableName:CHINA;ClassName:LocaleKeyValueItem;ClassName:Locale;,,,,MethodName:equalsAndHashCodes;,,diff,diff,difference
Lorg/pdfsam/update/UpdateServiceConfig;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/Services.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/update/UpdateServiceConfig.java;,ClassName,,,,,MethodName:news;,,author Andrea Vacondio;,,,,,,,,,UpdateServiceConfig,config,configuration
Lorg/pdfsam/ui/log/UpToInfoFilter;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/log/UpToInfoFilter.java;,ClassName,,,ClassName:AbstractMatcherFilter<LoggingEvent>;,,MethodName:decide;,,Logback filter to filter out WARN and above level logging events author Andrea Vacondio;,,,,,,,,,UpToInfoFilter,info,information
Lorg/pdfsam/ui/io/PdfVersionCombo;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionComboTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfDestinationPane.java;,ClassName,,,ClassName:ModuleOwned;ClassName:ResettableView;ClassName:ComboBox<PdfVersionComboItem>;,,MethodName:onChangedSelectedPdfVersion;MethodName:PdfVersionCombo;MethodName:resetView;MethodName:enableSameAsSourceItem;MethodName:onRemovePdfVersionConstraint;MethodName:setFilteredItems;MethodName:onAddPdfVersionConstraint;MethodName:getOwnerModule;,FieldName:versionsFilter;FieldName:sameAsSource;FieldName:ownerModule;FieldName:unfilteredItems;,Combo box to let the user select the pdf version of the generated output documents author Andrea Vacondio;,,,,,,,,,PdfVersionCombo,pdf,portable document format
Lorg/pdfsam/ui/info/SummaryTabTest;.lambda$4(Ljava/util/List;Ljavafx/scene/control/Labeled;)V#l#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/SummaryTabTest.java;,VariableName,,,,,,,,ClassName:Labeled;,ClassName:SummaryTabTest;,,,,,MethodName:initListener;,,l,l,labeled
Lorg/pdfsam/pdf/PdfLoadRequestEvent;.addAll(Ljava/util/Collection<Lorg/pdfsam/pdf/PdfDocumentDescriptor;>;)Z#c#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/pdf/PdfLoadRequestEvent.java;,ParameterName,,,,,,,,ClassName:Collection<PdfDocumentDescriptor>;,,,,,,MethodName:addAll;,,c,c,collection
Lorg/pdfsam/support/params/MultiplePdfSourceMultipleOutputParametersBuilder<Lorg/sejda/model/parameter/ExtractPagesParameters;>;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractParametersBuilder.java;,ClassName,ClassName:ExtractParametersBuilder;,,,,,,Builder for link ExtractPagesParameters author Andrea Vacondio;,,,,,,,,,MultiplePdfSourceMultipleOutputParametersBuilder<ExtractPagesParameters>,pdf,portable document format
Lorg/pdfsam/ui/module/RunButtonTest;.cearEventStudio)Lorg/pdfsam/test/ClearEventStudioRule;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/module/RunButtonTest.java;,FieldName,,,,,,,,ClassName:ClearEventStudioRule;,ClassName:RunButtonTest;,ClassName:ClearEventStudioRule;,,,,,,cearEventStudio,cear,clear
Lorg/pdfsam/ui/workarea/QuickbarModuleButtonsPane;.lambda$0(Lorg/pdfsam/ui/workarea/ModuleButton;)V#b#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/workarea/QuickbarModuleButtonsPane.java;,VariableName,,,,,,,,ClassName:ModuleButton;,ClassName:QuickbarModuleButtonsPane;,,,,,MethodName:QuickbarModuleButtonsPane;,,b,b,button
Lorg/sejda/model/pdf/PdfVersion;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/pdf/PdfDocumentDescriptor.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionComboTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfDestinationPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfDestinationPaneTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/test/java/org/pdfsam/split/SplitByEveryRadioButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/AddPdfVersionConstraintEvent.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitAfterRadioButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/RemovePdfVersionConstraintEvent.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/test/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/pdf/PdfDocumentDescriptorTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/test/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/SummaryTabTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/test/java/org/pdfsam/merge/MergeParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/single/SingleSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionFilterTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-alternate-mix/src/test/java/org/pdfsam/alternatemix/AlternateMixParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/RemovePdfVersionConstraintEventTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/support/params/AbstractPdfOutputParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/DefaultSAMBoxLoaderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/BasePdfVersionEvent.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/test/java/org/pdfsam/extract/ExtractParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/test/java/org/pdfsam/rotate/RotateParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionFilter.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/task/BulkRotateTaskTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/task/BulkRotateTask.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitByEveryRadioButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/pdf/DefaultSAMBoxLoader.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/ChangedSelectedPdfVersionEvent.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/test/java/org/pdfsam/split/SplitAfterPredefinedSetOfPagesRadioButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionConstrainedCheckBox.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BasePdfVersionEventTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/test/java/org/pdfsam/split/SplitAfterRadioButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionConstrainedCheckBoxTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitAfterPredefinedSetOfPagesRadioButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixParametersBuilder.java;,ClassName,,,,,,,,,,,,,,,,PdfVersion,pdf,portable document format
Ljava/time/format/DateTimeFormatter;.BASIC_ISO_DATE)Ljava/time/format/DateTimeFormatter;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/news/NewsData.java;,VariableName,,,,,,,,ClassName:DateTimeFormatter;,ClassName:NewsData;,FieldName:date;,,,,MethodName:setDate;,,BASIC_ISO_DATE,iso,International Organization for Standardization
Lorg/pdfsam/pdf/SAMBoxPdfLoadServiceTest;.initJavaFxThread)Lorg/pdfsam/test/InitializeJavaFxThreadRule;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/SAMBoxPdfLoadServiceTest.java;,FieldName,,,,,,,,ClassName:InitializeJavaFxThreadRule;,ClassName:SAMBoxPdfLoadServiceTest;,ClassName:InitializeJavaFxThreadRule;,,,,,,initJavaFxThread,init,initialize
Lorg/pdfsam/ui/selection/PasswordFieldPopupTest;.pwdSentOnButtonPressed()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/PasswordFieldPopupTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:PasswordFieldPopupTest;,,,,,,,pwdSentOnButtonPressed,pwd,password
Lorg/pdfsam/rotate/RotateOptionsPane;.lambda$2(Lorg/sejda/model/rotation/Rotation;)Lorg/pdfsam/support/KeyStringValueItem;#r#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateOptionsPane.java;,VariableName,,,,,,,,ClassName:Rotation;,ClassName:RotateOptionsPane;,,,,,MethodName:restoreStateFrom;,,r,r,rotation
Lorg/pdfsam/pdf/PdfDescriptorLoadingStatus;.canMoveTo(Lorg/pdfsam/pdf/PdfDescriptorLoadingStatus;)Z#dest#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/pdf/PdfDescriptorLoadingStatus.java;,ParameterName,,,,,,,param dest return true if the link PdfDescriptorLoadingStatus can move to the given destination status;,ClassName:PdfDescriptorLoadingStatus;,,,,,,MethodName:canMoveTo;,ParameterName:dest;,dest,dest,destination
Lorg/pdfsam/ui/selection/multiple/SelectionTable;.lambda$42(Ljava/io/File;)Z#f#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;,VariableName,,,,,,,,ClassName:File;,ClassName:SelectionTable;,,MethodName:matches;,ParameterName:filename;,,MethodName:onDragDropped;,,f,f,file
Lorg/pdfsam/ui/dashboard/preference/PreferenceIntTextField;.lambda$0(Lorg/pdfsam/context/UserContext;Lorg/pdfsam/context/IntUserPreference;Ljavafx/beans/value/ObservableValue;Lorg/pdfsam/ui/support/FXValidationSupport$ValidationState;Lorg/pdfsam/ui/support/FXValidationSupport$ValidationState;)V#oldVal#0#1,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceIntTextField.java;,VariableName,,,,,,,,ClassName:ValidationState;,ClassName:PreferenceIntTextField;,,,,,MethodName:PreferenceIntTextField;,,oldVal,val,value
Lorg/pdfsam/splitbybookmarks/SplitOptionsPaneTest;.applyRegexp()V|Ljava/lang/Exception;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/test/java/org/pdfsam/splitbybookmarks/SplitOptionsPaneTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:SplitOptionsPaneTest;,,,,,,,applyRegexp,regexp,regular expression
Lorg/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane;.(Lorg/pdfsam/ui/dashboard/preference/PreferenceBrowsableDirectoryField;Lorg/pdfsam/ui/dashboard/preference/PreferenceBrowsableFileField;Lorg/pdfsam/ui/dashboard/preference/PreferenceCheckBox;Lorg/pdfsam/ui/dashboard/preference/PreferenceCheckBox;)V#workspaceDirPane,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane.java;,VariableName,,,,,,,,ClassName:HBox;,ClassName:PreferenceWorkspacePane;,ParameterName:workspace;MethodName:helpIcon;ClassName:HBox;VariableName:i18n;MethodName:i18n;,,,,MethodName:PreferenceWorkspacePane;,,workspaceDirPane,dir,directory
Lorg/pdfsam/ui/io/BrowsableFileFieldUITest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableFileFieldUITest.java;,ClassName,,,ClassName:GuiTest;,,MethodName:getRootNode;MethodName:invalidBlank;MethodName:validBlank;,FieldName:clearStudio;,author Andrea Vacondio;,,,,,,,,,BrowsableFileFieldUITest,ui,user interface
